,videoname,framepath,frame_num,label
6219,CastAway1_walk_f_cm_np1_ba_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_cm_np1_ba_med_0,16,49
6220,CastAway1_walk_f_cm_np1_ba_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_cm_np1_ba_med_1,16,49
6221,CastAway1_walk_f_cm_np1_ba_med_18,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_cm_np1_ba_med_18,16,49
6222,CastAway1_walk_f_cm_np1_ri_med_13,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_cm_np1_ri_med_13,16,49
6223,CastAway1_walk_f_nm_np1_ba_bad_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_nm_np1_ba_bad_9,16,49
6224,CastAway1_walk_f_nm_np1_ba_med_19,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_nm_np1_ba_med_19,16,49
6225,CastAway1_walk_f_nm_np1_ba_med_21,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_nm_np1_ba_med_21,16,49
6226,CastAway1_walk_f_nm_np1_fr_med_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_nm_np1_fr_med_10,16,49
6227,CastAway1_walk_f_nm_np1_fr_med_12,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway1_walk_f_nm_np1_fr_med_12,16,49
6228,CastAway2_walk_f_cm_np1_ba_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway2_walk_f_cm_np1_ba_med_5,16,49
6229,CastAway2_walk_f_cm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway2_walk_f_cm_np1_fr_med_3,16,49
6230,CastAway2_walk_f_cm_np1_fr_med_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway2_walk_f_cm_np1_fr_med_4,16,49
6231,CastAway2_walk_u_cm_np1_ri_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CastAway2_walk_u_cm_np1_ri_med_7,16,49
6232,Catch_Me_If_You_Can_walk_f_cm_np1_fr_bad_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Catch_Me_If_You_Can_walk_f_cm_np1_fr_bad_10,16,49
6233,Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_3,16,49
6234,Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_4,16,49
6235,Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_7,16,49
6236,Catch_Me_If_You_Can_walk_u_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Catch_Me_If_You_Can_walk_u_cm_np1_fr_med_1,16,49
6237,Catch_Me_If_You_Can_walk_u_cm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Catch_Me_If_You_Can_walk_u_cm_np1_fr_med_2,16,49
6238,CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_13,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_13,16,49
6239,CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_14,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_14,16,49
6240,CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_9,16,49
6241,CharlieAndTheChocolateFactory_walk_f_nm_np1_fr_med_20,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CharlieAndTheChocolateFactory_walk_f_nm_np1_fr_med_20,16,49
6242,CharlieAndTheChocolateFactory_walk_f_nm_np1_le_med_27,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/CharlieAndTheChocolateFactory_walk_f_nm_np1_le_med_27,16,49
6243,Crash_walk_f_cm_np1_le_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_f_cm_np1_le_med_2,16,49
6244,Crash_walk_f_cm_np1_le_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_f_cm_np1_le_med_7,16,49
6245,Crash_walk_f_cm_np1_ri_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_f_cm_np1_ri_med_0,16,49
6246,Crash_walk_f_nm_np1_ba_med_14,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_f_nm_np1_ba_med_14,16,49
6247,Crash_walk_f_nm_np1_fr_bad_24,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_f_nm_np1_fr_bad_24,16,49
6248,Crash_walk_f_nm_np1_fr_med_29,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_f_nm_np1_fr_med_29,16,49
6249,Crash_walk_u_cm_np1_ba_med_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_u_cm_np1_ba_med_4,16,49
6250,Crash_walk_u_nm_np1_ba_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_u_nm_np1_ba_med_3,16,49
6251,Crash_walk_u_nm_np1_fr_bad_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Crash_walk_u_nm_np1_fr_bad_9,16,49
6252,DONNIE_DARKO_walk_f_nm_np1_fr_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/DONNIE_DARKO_walk_f_nm_np1_fr_med_5,16,49
6253,eddieizzardcircle_walk_f_nm_np1_le_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/eddieizzardcircle_walk_f_nm_np1_le_med_0,16,49
6254,Eurotrip_walk_f_nm_np1_fr_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Eurotrip_walk_f_nm_np1_fr_med_5,16,49
6255,Eurotrip_walk_f_nm_np1_fr_med_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Eurotrip_walk_f_nm_np1_fr_med_8,16,49
6256,Eurotrip_walk_u_cm_np1_fr_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Eurotrip_walk_u_cm_np1_fr_med_6,16,49
6257,EverythingisIlluminated_walk_f_nm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EverythingisIlluminated_walk_f_nm_np1_fr_med_1,16,49
6258,EverythingisIlluminated_walk_f_nm_np1_le_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EverythingisIlluminated_walk_f_nm_np1_le_med_0,16,49
6259,EVOLUTION_walk_f_cm_np1_ba_med_12,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EVOLUTION_walk_f_cm_np1_ba_med_12,16,49
6260,EVOLUTION_walk_f_cm_np1_fr_med_23,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EVOLUTION_walk_f_cm_np1_fr_med_23,16,49
6261,EVOLUTION_walk_f_cm_np1_le_med_14,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EVOLUTION_walk_f_cm_np1_le_med_14,16,49
6262,EVOLUTION_walk_f_nm_np1_fr_bad_13,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EVOLUTION_walk_f_nm_np1_fr_bad_13,16,49
6263,EVOLUTION_walk_f_nm_np1_fr_med_24,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EVOLUTION_walk_f_nm_np1_fr_med_24,16,49
6264,EVOLUTION_walk_f_nm_np1_ri_med_19,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/EVOLUTION_walk_f_nm_np1_ri_med_19,16,49
6265,Fellowship_2_walk_f_nm_np2_ri_bad_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Fellowship_2_walk_f_nm_np2_ri_bad_2,16,49
6266,Fellowship_2_walk_u_nm_np2_fr_bad_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Fellowship_2_walk_u_nm_np2_fr_bad_3,16,49
6267,Fellowship_6_walk_f_cm_np1_fr_med_11,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Fellowship_6_walk_f_cm_np1_fr_med_11,16,49
6268,Finding_Forrester_1_walk_f_nm_np1_ba_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Finding_Forrester_1_walk_f_nm_np1_ba_med_5,16,49
6269,Finding_Forrester_1_walk_f_nm_np1_ba_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Finding_Forrester_1_walk_f_nm_np1_ba_med_6,16,49
6270,Finding_Forrester_1_walk_f_nm_np1_fr_bad_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Finding_Forrester_1_walk_f_nm_np1_fr_bad_1,16,49
6271,Finding_Forrester_1_walk_u_cm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Finding_Forrester_1_walk_u_cm_np1_fr_med_2,16,49
6272,gangboy256kb_walk_f_nm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/gangboy256kb_walk_f_nm_np1_fr_med_2,16,49
6273,Glory_walk_f_cm_np3_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Glory_walk_f_cm_np3_fr_med_2,16,49
6274,Glory_walk_f_nm_np1_fr_med_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Glory_walk_f_nm_np1_fr_med_9,16,49
6275,Gossip1953256kb_walk_f_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Gossip1953256kb_walk_f_cm_np1_fr_med_1,16,49
6276,happy_go_lovely_walk_f_cm_np1_fr_med_11,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_f_cm_np1_fr_med_11,16,49
6277,happy_go_lovely_walk_f_cm_np1_fr_med_13,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_f_cm_np1_fr_med_13,16,49
6278,happy_go_lovely_walk_f_cm_np1_fr_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_f_cm_np1_fr_med_5,16,49
6279,happy_go_lovely_walk_f_nm_np1_fr_med_15,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_f_nm_np1_fr_med_15,16,49
6280,happy_go_lovely_walk_f_nm_np1_fr_med_18,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_f_nm_np1_fr_med_18,16,49
6281,happy_go_lovely_walk_u_cm_np1_fr_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_u_cm_np1_fr_med_6,16,49
6282,happy_go_lovely_walk_u_cm_np1_ri_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_u_cm_np1_ri_med_7,16,49
6283,happy_go_lovely_walk_u_nm_np1_fr_med_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/happy_go_lovely_walk_u_nm_np1_fr_med_4,16,49
6284,Hitch_Part_1_walk_u_cm_np1_fr_goo_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_1_walk_u_cm_np1_fr_goo_2,16,49
6285,Hitch_Part_1_walk_u_cm_np1_fr_goo_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_1_walk_u_cm_np1_fr_goo_3,16,49
6286,Hitch_Part_1_walk_u_cm_np1_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_1_walk_u_cm_np1_fr_med_0,16,49
6287,Hitch_Part_1_walk_u_cm_np1_le_med_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_1_walk_u_cm_np1_le_med_4,16,49
6288,Hitch_Part_1_walk_u_nm_np1_fr_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_1_walk_u_nm_np1_fr_med_7,16,49
6289,Hitch_Part_2_walk_f_nm_np1_fr_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_2_walk_f_nm_np1_fr_med_6,16,49
6290,Hitch_Part_2_walk_h_cm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_2_walk_h_cm_np1_fr_med_3,16,49
6291,Hitch_Part_2_walk_u_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_2_walk_u_cm_np1_fr_med_1,16,49
6292,Hitch_Part_2_walk_u_cm_np1_fr_med_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Hitch_Part_2_walk_u_cm_np1_fr_med_10,16,49
6293,HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ba_bad_29,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ba_bad_29,16,49
6294,HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ba_med_23,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ba_med_23,16,49
6295,HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ri_med_17,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ri_med_17,16,49
6296,HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ri_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ri_med_2,16,49
6297,HP_PRISONER_OF_AZKABAN_walk_f_nm_np1_ba_goo_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/HP_PRISONER_OF_AZKABAN_walk_f_nm_np1_ba_goo_6,16,49
6298,HP_PRISONER_OF_AZKABAN_walk_f_nm_np1_fr_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/HP_PRISONER_OF_AZKABAN_walk_f_nm_np1_fr_med_7,16,49
6299,IamLegend_walk_f_cm_np1_le_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_cm_np1_le_med_0,16,49
6300,IamLegend_walk_f_nm_np1_ba_med_4,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_nm_np1_ba_med_4,16,49
6301,IamLegend_walk_f_nm_np1_ba_med_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_nm_np1_ba_med_9,16,49
6302,IamLegend_walk_f_nm_np1_fr_med_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_nm_np1_fr_med_10,16,49
6303,IamLegend_walk_f_nm_np1_fr_med_16,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_nm_np1_fr_med_16,16,49
6304,IamLegend_walk_f_nm_np1_fr_med_17,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_nm_np1_fr_med_17,16,49
6305,IamLegend_walk_f_nm_np1_ri_bad_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_nm_np1_ri_bad_8,16,49
6306,IamLegend_walk_f_nm_np1_ri_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_f_nm_np1_ri_med_7,16,49
6307,IamLegend_walk_l_nm_np1_ba_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/IamLegend_walk_l_nm_np1_ba_med_5,16,49
6308,jonhs_netfreemovies_holygrail_walk_f_nm_np2_fr_med_20,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/jonhs_netfreemovies_holygrail_walk_f_nm_np2_fr_med_20,16,49
6309,Juno_walk_f_cm_np1_fr_med_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Juno_walk_f_cm_np1_fr_med_8,16,49
6310,Juno_walk_f_nm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Juno_walk_f_nm_np1_fr_med_1,16,49
6311,KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_39,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_39,16,49
6312,KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_42,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_42,16,49
6313,KUNG_FU_HUSTLE_walk_f_cm_np1_le_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/KUNG_FU_HUSTLE_walk_f_cm_np1_le_med_6,16,49
6314,KUNG_FU_HUSTLE_walk_f_nm_np1_le_med_29,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/KUNG_FU_HUSTLE_walk_f_nm_np1_le_med_29,16,49
6315,likebeckam_walk_f_cm_np1_fr_med_21,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_cm_np1_fr_med_21,16,49
6316,likebeckam_walk_f_cm_np1_fr_med_25,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_cm_np1_fr_med_25,16,49
6317,likebeckam_walk_f_cm_np1_fr_med_27,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_cm_np1_fr_med_27,16,49
6318,likebeckam_walk_f_cm_np1_ri_med_31,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_cm_np1_ri_med_31,16,49
6319,likebeckam_walk_f_nm_np1_ba_med_32,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_nm_np1_ba_med_32,16,49
6320,likebeckam_walk_f_nm_np1_ba_med_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_nm_np1_ba_med_9,16,49
6321,likebeckam_walk_f_nm_np1_fr_med_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_nm_np1_fr_med_10,16,49
6322,likebeckam_walk_f_nm_np1_fr_med_11,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_nm_np1_fr_med_11,16,49
6323,likebeckam_walk_f_nm_np1_fr_med_36,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_nm_np1_fr_med_36,16,49
6324,likebeckam_walk_f_nm_np1_fr_med_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_nm_np1_fr_med_8,16,49
6325,likebeckam_walk_f_nm_np1_ri_med_34,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_f_nm_np1_ri_med_34,16,49
6326,likebeckam_walk_u_cm_np1_ba_med_40,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/likebeckam_walk_u_cm_np1_ba_med_40,16,49
6327,LittleChildren_walk_f_cm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/LittleChildren_walk_f_cm_np1_fr_med_3,16,49
6328,LivefreeorDieHard_walk_u_cm_np1_ba_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/LivefreeorDieHard_walk_u_cm_np1_ba_med_0,16,49
6329,LivefreeorDieHard_walk_u_cm_np1_fr_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/LivefreeorDieHard_walk_u_cm_np1_fr_med_6,16,49
6330,LONGESTYARD_walk_f_cm_np1_le_med_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/LONGESTYARD_walk_f_cm_np1_le_med_10,16,49
6331,LONGESTYARD_walk_f_cm_np1_ri_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/LONGESTYARD_walk_f_cm_np1_ri_med_7,16,49
6332,LONGESTYARD_walk_f_nm_np1_fr_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/LONGESTYARD_walk_f_nm_np1_fr_med_6,16,49
6333,Man_Who_Cheated_Himself_512kb_walk_f_cm_np1_ba_med_15,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Man_Who_Cheated_Himself_512kb_walk_f_cm_np1_ba_med_15,16,49
6334,Man_Who_Cheated_Himself_512kb_walk_f_cm_np1_fr_med_13,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Man_Who_Cheated_Himself_512kb_walk_f_cm_np1_fr_med_13,16,49
6335,Man_Who_Cheated_Himself_512kb_walk_f_nm_np1_fr_bad_14,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Man_Who_Cheated_Himself_512kb_walk_f_nm_np1_fr_bad_14,16,49
6336,Man_Who_Cheated_Himself_512kb_walk_u_cm_np1_ri_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Man_Who_Cheated_Himself_512kb_walk_u_cm_np1_ri_med_2,16,49
6337,Man_Who_Cheated_Himself_512kb_walk_u_nm_np1_ba_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Man_Who_Cheated_Himself_512kb_walk_u_nm_np1_ba_med_1,16,49
6338,MeettheFockers_walk_f_nm_np1_ba_med_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheFockers_walk_f_nm_np1_ba_med_9,16,49
6339,MeettheFockers_walk_u_cm_np1_fr_goo_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheFockers_walk_u_cm_np1_fr_goo_7,16,49
6340,MeettheFockers_walk_u_cm_np1_fr_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheFockers_walk_u_cm_np1_fr_med_2,16,49
6341,MeettheFockers_walk_u_nm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheFockers_walk_u_nm_np1_fr_med_1,16,49
6342,MeettheFockers_walk_u_nm_np1_fr_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheFockers_walk_u_nm_np1_fr_med_3,16,49
6343,MeettheFockers_walk_u_nm_np1_fr_med_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheFockers_walk_u_nm_np1_fr_med_8,16,49
6344,MeettheParents_walk_f_cm_np1_fr_med_10,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheParents_walk_f_cm_np1_fr_med_10,16,49
6345,MeettheParents_walk_u_cm_np1_fr_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheParents_walk_u_cm_np1_fr_med_1,16,49
6346,MeettheParents_walk_u_cm_np1_fr_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheParents_walk_u_cm_np1_fr_med_5,16,49
6347,MeettheParents_walk_u_cm_np1_fr_med_7,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheParents_walk_u_cm_np1_fr_med_7,16,49
6348,MeettheParents_walk_u_cm_np1_fr_med_8,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheParents_walk_u_cm_np1_fr_med_8,16,49
6349,MeettheParents_walk_u_cm_np1_fr_med_9,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheParents_walk_u_cm_np1_fr_med_9,16,49
6350,MeettheParents_walk_u_nm_np1_fr_med_6,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/MeettheParents_walk_u_nm_np1_fr_med_6,16,49
6351,Narcotic19672256kb_walk_f_cm_np1_ba_med_3,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Narcotic19672256kb_walk_f_cm_np1_ba_med_3,16,49
6352,Narcotic19672256kb_walk_f_cm_np1_fr_med_0,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Narcotic19672256kb_walk_f_cm_np1_fr_med_0,16,49
6353,Narcotic19672256kb_walk_f_cm_np1_ri_med_1,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Narcotic19672256kb_walk_f_cm_np1_ri_med_1,16,49
6354,Narcotic19672256kb_walk_f_cm_np1_ri_med_2,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/Narcotic19672256kb_walk_f_cm_np1_ri_med_2,16,49
6355,NoCountryForOldMen_walk_f_cm_np1_ri_med_5,D:\PythonCode\Pytorch-VideoUnderstand-master\data\hmdb51\split16/walk/NoCountryForOldMen_walk_f_cm_np1_ri_med_5,16,49
